approach;log;config;with_labels;label;precision;recall;F$_1$-score;support;ED;Seg. found;Seg. true;rand_mic;ari_mic;jaccard_mic;fowlkes_mallows_mic;rand_mac;ari_mac;jaccard_mac;fowlkes_mallows_mac;runtime;part;num_classes;sizeof_cooc;max_num_events;max_buffer_size;size_clust;size_full;avg_resp_seg;avg_resp_cat;obj_tp;obj_fp;obj_fn;obj_prec;obj_rec;obj_f1;obj_obj_relations_tp;obj_obj_relations_fp;obj_obj_relations_fn;obj_obj_relations_prec;obj_obj_relations_rec;obj_obj_relations_f1;obj_task_relations_tp;obj_task_relations_fp;obj_task_relations_fn;obj_task_relations_prec;obj_task_relations_rec;obj_task_relations_f1;label_prec;label_rec;label_f1;label_support;n;m
Ours;L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;CopyPasteStuff;0.8808510638297873;0.42916378714581893;0.5771375464684014;1447;0.3065171383447057;217;240;0.8314338537577116;0.5865959494250671;0.6818104133144348;0.7045870745730113;0.8122973203618364;0.5541202572274841;0.6827537466599544;0.6885463808816821;1.398.141.136.409.990;full;117;8856;212;9312;48;11125221;0;0.0028832608110655376;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0.5435620416089166;0.6541666666666667;0.592918198546025;240;20;5
Ours;L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;StudentRecord;0.5236473704124102;0.8992852501624431;0.6618842659014826;1539;0.3065171383447057;217;240;0.8314338537577116;0.5865959494250671;0.6818104133144348;0.7045870745730113;0.8122973203618364;0.5541202572274841;0.6827537466599544;0.6885463808816821;1.398.141.136.409.990;full;117;8856;212;9312;48;11125221;0;0.0028832608110655376;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0.5435620416089166;0.6541666666666667;0.592918198546025;240;20;5
Ours;L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;TravelRequest;0.9945862335653519;0.8748299319727891;0.9308722403184942;2940;0.3065171383447057;217;240;0.8314338537577116;0.5865959494250671;0.6818104133144348;0.7045870745730113;0.8122973203618364;0.5541202572274841;0.6827537466599544;0.6885463808816821;1.398.141.136.409.990;full;117;8856;212;9312;48;11125221;0;0.0028832608110655376;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0.5435620416089166;0.6541666666666667;0.592918198546025;240;20;5
Ours;L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;Reimbursement;0.8412238325281803;0.8390619980725987;0.8401415246059826;3113;0.3065171383447057;217;240;0.8314338537577116;0.5865959494250671;0.6818104133144348;0.7045870745730113;0.8122973203618364;0.5541202572274841;0.6827537466599544;0.6885463808816821;1.398.141.136.409.990;full;117;8856;212;9312;48;11125221;0;0.0028832608110655376;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0.5435620416089166;0.6541666666666667;0.592918198546025;240;20;5
Ours;L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;CopyPasteStuff;0.8808510638297873;0.42916378714581893;0.5771375464684014;1447;0.3065171383447057;217;240;0.8314338537577116;0.5865959494250671;0.6818104133144348;0.7045870745730113;0.8122973203618364;0.5541202572274841;0.6827537466599544;0.6885463808816821;1.503.735.644.699.990;full;117;8856;212;9312;48;11125221;0;0.0027590826744703662;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0;0;0;0;20;5
Ours;L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;StudentRecord;0.5236473704124102;0.8992852501624431;0.6618842659014826;1539;0.3065171383447057;217;240;0.8314338537577116;0.5865959494250671;0.6818104133144348;0.7045870745730113;0.8122973203618364;0.5541202572274841;0.6827537466599544;0.6885463808816821;1.503.735.644.699.990;full;117;8856;212;9312;48;11125221;0;0.0027590826744703662;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0;0;0;0;20;5
Ours;L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;TravelRequest;0.9945862335653519;0.8748299319727891;0.9308722403184942;2940;0.3065171383447057;217;240;0.8314338537577116;0.5865959494250671;0.6818104133144348;0.7045870745730113;0.8122973203618364;0.5541202572274841;0.6827537466599544;0.6885463808816821;1.503.735.644.699.990;full;117;8856;212;9312;48;11125221;0;0.0027590826744703662;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0;0;0;0;20;5
Ours;L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;Reimbursement;0.8412238325281803;0.8390619980725987;0.8401415246059826;3113;0.3065171383447057;217;240;0.8314338537577116;0.5865959494250671;0.6818104133144348;0.7045870745730113;0.8122973203618364;0.5541202572274841;0.6827537466599544;0.6885463808816821;1.503.735.644.699.990;full;117;8856;212;9312;48;11125221;0;0.0027590826744703662;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0;0;0;0;20;5
Ours;L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;CopyPasteStuff;0.8808510638297873;0.42916378714581893;0.5771375464684014;1447;0.3065171383447057;217;240;0.8314338537577116;0.5865959494250671;0.6818104133144348;0.7045870745730113;0.8122973203618364;0.5541202572274841;0.6827537466599544;0.6885463808816821;139.412.682.922.999;full;117;8856;212;9312;48;11125221;0;0.002699798773598027;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0.5435620416089166;0.6541666666666667;0.592918198546025;240;20;5
Ours;L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;StudentRecord;0.5236473704124102;0.8992852501624431;0.6618842659014826;1539;0.3065171383447057;217;240;0.8314338537577116;0.5865959494250671;0.6818104133144348;0.7045870745730113;0.8122973203618364;0.5541202572274841;0.6827537466599544;0.6885463808816821;139.412.682.922.999;full;117;8856;212;9312;48;11125221;0;0.002699798773598027;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0.5435620416089166;0.6541666666666667;0.592918198546025;240;20;5
Ours;L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;TravelRequest;0.9945862335653519;0.8748299319727891;0.9308722403184942;2940;0.3065171383447057;217;240;0.8314338537577116;0.5865959494250671;0.6818104133144348;0.7045870745730113;0.8122973203618364;0.5541202572274841;0.6827537466599544;0.6885463808816821;139.412.682.922.999;full;117;8856;212;9312;48;11125221;0;0.002699798773598027;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0.5435620416089166;0.6541666666666667;0.592918198546025;240;20;5
Ours;L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;Reimbursement;0.8412238325281803;0.8390619980725987;0.8401415246059826;3113;0.3065171383447057;217;240;0.8314338537577116;0.5865959494250671;0.6818104133144348;0.7045870745730113;0.8122973203618364;0.5541202572274841;0.6827537466599544;0.6885463808816821;139.412.682.922.999;full;117;8856;212;9312;48;11125221;0;0.002699798773598027;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0.5435620416089166;0.6541666666666667;0.592918198546025;240;20;5
Ours;L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;CopyPasteStuff;0.8952496954933008;0.5079474775397373;0.6481481481481481;1447;0.3065171383447057;217;240;0.8470698180080265;0.6218079013911785;0.7108294880293576;0.7282203804746028;0.851937190646868;0.6348710582576162;0.7401569368642359;0.7382523986329476;14.336.552.766.000.000;full;117;8856;212;9312;48;11125337;0;0.002585485798085251;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0;0;0;0;20;5
Ours;L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;StudentRecord;0.5019949220166848;0.8992852501624431;0.6443202979515829;1539;0.3065171383447057;217;240;0.8470698180080265;0.6218079013911785;0.7108294880293576;0.7282203804746028;0.851937190646868;0.6348710582576162;0.7401569368642359;0.7382523986329476;14.336.552.766.000.000;full;117;8856;212;9312;48;11125337;0;0.002585485798085251;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0;0;0;0;20;5
Ours;L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;TravelRequest;0.9948792977322605;0.9251700680272109;0.958759252731759;2940;0.3065171383447057;217;240;0.8470698180080265;0.6218079013911785;0.7108294880293576;0.7282203804746028;0.851937190646868;0.6348710582576162;0.7401569368642359;0.7382523986329476;14.336.552.766.000.000;full;117;8856;212;9312;48;11125337;0;0.002585485798085251;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0;0;0;0;20;5
Ours;L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;Reimbursement;0.9083241657499084;0.7956954706071314;0.8482876712328768;3113;0.3065171383447057;217;240;0.8470698180080265;0.6218079013911785;0.7108294880293576;0.7282203804746028;0.851937190646868;0.6348710582576162;0.7401569368642359;0.7382523986329476;14.336.552.766.000.000;full;117;8856;212;9312;48;11125337;0;0.002585485798085251;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0;0;0;0;20;5
Ours;L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;CopyPasteStuff;0.8952496954933008;0.5079474775397373;0.6481481481481481;1447;0.3065171383447057;217;240;0.8470698180080265;0.6218079013911785;0.7108294880293576;0.7282203804746028;0.851937190646868;0.6348710582576162;0.7401569368642359;0.7382523986329476;13.057.904.050.300.000;full;117;8856;212;9312;48;11125337;0;0.0025334305757514996;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0.5435620416089166;0.6541666666666667;0.592918198546025;240;20;5
Ours;L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;StudentRecord;0.5019949220166848;0.8992852501624431;0.6443202979515829;1539;0.3065171383447057;217;240;0.8470698180080265;0.6218079013911785;0.7108294880293576;0.7282203804746028;0.851937190646868;0.6348710582576162;0.7401569368642359;0.7382523986329476;13.057.904.050.300.000;full;117;8856;212;9312;48;11125337;0;0.0025334305757514996;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0.5435620416089166;0.6541666666666667;0.592918198546025;240;20;5
Ours;L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;TravelRequest;0.9948792977322605;0.9251700680272109;0.958759252731759;2940;0.3065171383447057;217;240;0.8470698180080265;0.6218079013911785;0.7108294880293576;0.7282203804746028;0.851937190646868;0.6348710582576162;0.7401569368642359;0.7382523986329476;13.057.904.050.300.000;full;117;8856;212;9312;48;11125337;0;0.0025334305757514996;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0.5435620416089166;0.6541666666666667;0.592918198546025;240;20;5
Ours;L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;Reimbursement;0.9083241657499084;0.7956954706071314;0.8482876712328768;3113;0.3065171383447057;217;240;0.8470698180080265;0.6218079013911785;0.7108294880293576;0.7282203804746028;0.851937190646868;0.6348710582576162;0.7401569368642359;0.7382523986329476;13.057.904.050.300.000;full;117;8856;212;9312;48;11125337;0;0.0025334305757514996;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0.5435620416089166;0.6541666666666667;0.592918198546025;240;20;5
Ours;L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;CopyPasteStuff;0.8808510638297873;0.42916378714581893;0.5771375464684014;1447;0.3065171383447057;217;240;0.8314338537577116;0.5865959494250671;0.6818104133144348;0.7045870745730113;0.8122973203618364;0.5541202572274841;0.6827537466599544;0.6885463808816821;7.136.323.300.599.900;full;117;8856;212;9312;48;11125221;0;0.0026749170230376865;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0;0;0;0;20;5
Ours;L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;StudentRecord;0.5236473704124102;0.8992852501624431;0.6618842659014826;1539;0.3065171383447057;217;240;0.8314338537577116;0.5865959494250671;0.6818104133144348;0.7045870745730113;0.8122973203618364;0.5541202572274841;0.6827537466599544;0.6885463808816821;7.136.323.300.599.900;full;117;8856;212;9312;48;11125221;0;0.0026749170230376865;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0;0;0;0;20;5
Ours;L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;TravelRequest;0.9945862335653519;0.8748299319727891;0.9308722403184942;2940;0.3065171383447057;217;240;0.8314338537577116;0.5865959494250671;0.6818104133144348;0.7045870745730113;0.8122973203618364;0.5541202572274841;0.6827537466599544;0.6885463808816821;7.136.323.300.599.900;full;117;8856;212;9312;48;11125221;0;0.0026749170230376865;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0;0;0;0;20;5
Ours;L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;Reimbursement;0.8412238325281803;0.8390619980725987;0.8401415246059826;3113;0.3065171383447057;217;240;0.8314338537577116;0.5865959494250671;0.6818104133144348;0.7045870745730113;0.8122973203618364;0.5541202572274841;0.6827537466599544;0.6885463808816821;7.136.323.300.599.900;full;117;8856;212;9312;48;11125221;0;0.0026749170230376865;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0;0;0;0;20;5
Ours;L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;CopyPasteStuff;0.8808510638297873;0.42916378714581893;0.5771375464684014;1447;0.3065171383447057;217;240;0.8314338537577116;0.5865959494250671;0.6818104133144348;0.7045870745730113;0.8122973203618364;0.5541202572274841;0.6827537466599544;0.6885463808816821;7.023.223.159.400.000;full;117;8856;212;9312;48;11125221;0;0.002623062525390825;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0.5435620416089166;0.6541666666666667;0.592918198546025;240;20;5
Ours;L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;StudentRecord;0.5236473704124102;0.8992852501624431;0.6618842659014826;1539;0.3065171383447057;217;240;0.8314338537577116;0.5865959494250671;0.6818104133144348;0.7045870745730113;0.8122973203618364;0.5541202572274841;0.6827537466599544;0.6885463808816821;7.023.223.159.400.000;full;117;8856;212;9312;48;11125221;0;0.002623062525390825;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0.5435620416089166;0.6541666666666667;0.592918198546025;240;20;5
Ours;L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;TravelRequest;0.9945862335653519;0.8748299319727891;0.9308722403184942;2940;0.3065171383447057;217;240;0.8314338537577116;0.5865959494250671;0.6818104133144348;0.7045870745730113;0.8122973203618364;0.5541202572274841;0.6827537466599544;0.6885463808816821;7.023.223.159.400.000;full;117;8856;212;9312;48;11125221;0;0.002623062525390825;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0.5435620416089166;0.6541666666666667;0.592918198546025;240;20;5
Ours;L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;Reimbursement;0.8412238325281803;0.8390619980725987;0.8401415246059826;3113;0.3065171383447057;217;240;0.8314338537577116;0.5865959494250671;0.6818104133144348;0.7045870745730113;0.8122973203618364;0.5541202572274841;0.6827537466599544;0.6885463808816821;7.023.223.159.400.000;full;117;8856;212;9312;48;11125221;0;0.002623062525390825;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0.5435620416089166;0.6541666666666667;0.592918198546025;240;20;5
