approach;log;config;with_labels;precision;recall;F$_1$-score;ED;Seg. found;Seg. true;rand_mic;ari_mic;jaccard_mic;fowlkes_mallows_mic;rand_mac;ari_mac;jaccard_mac;fowlkes_mallows_mac;runtime;part;num_classes;sizeof_cooc;max_num_events;max_buffer_size;size_clust;size_full;avg_resp_seg;avg_resp_cat;obj_tp;obj_fp;obj_fn;obj_prec;obj_rec;obj_f1;obj_obj_relations_tp;obj_obj_relations_fp;obj_obj_relations_fn;obj_obj_relations_prec;obj_obj_relations_rec;obj_obj_relations_f1;obj_task_relations_tp;obj_task_relations_fp;obj_task_relations_fn;obj_task_relations_prec;obj_task_relations_rec;obj_task_relations_f1;label_prec;label_rec;label_f1;label_support;n;m
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.4583793540723692;45;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.301010101010101;0.0;0.2177777777777778;0.5486438744851718;851.320.998.600.022;full;38;8856;129;4696;48;1703141;0;0.0026189036923019906;0;138;0;0.0;0;0;0;0;0;0;0;0;0;138;0;0.0;0;0;0.34976227333038484;0.39166666666666666;0.3344155844155844;120;10;15
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.4583793540723692;45;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.301010101010101;0.0;0.2177777777777778;0.5486438744851718;9.338.004.698.000.070;full;38;8856;129;4696;48;1703141;0;0.002875823914265701;0;138;0;0.0;0;0;0;0;0;0;0;0;0;138;0;0.0;0;0;0;0;0;0;10;15
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.4583793540723692;45;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.301010101010101;0.0;0.2177777777777778;0.5486438744851718;9.162.572.602.999.710;full;38;8856;129;4696;48;1703141;0;0.002541553171418595;0;138;0;0.0;0;0;0;0;0;0;0;0;0;138;0;0.0;0;0;0.34976227333038484;0.39166666666666666;0.3344155844155844;120;10;15
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.4583793540723692;45;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.301010101010101;0.0;0.2177777777777778;0.5486438744851718;9.498.442.579.000.310;full;38;8856;129;4696;48;1703141;0;0.003442306777818279;0;138;0;0.0;0;0;0;0;0;0;0;0;0;138;0;0.0;0;0;0;0;0;0;10;15
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.4583793540723692;45;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.301010101010101;0.0;0.2177777777777778;0.5486438744851718;9.123.035.557.999.620;full;38;8856;129;4696;48;1703141;0;0.0033785822776937697;0;138;0;0.0;0;0;0;0;0;0;0;0;0;138;0;0.0;0;0;0.34976227333038484;0.39166666666666666;0.3344155844155844;120;10;15
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.4583793540723692;45;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.301010101010101;0.0;0.2177777777777778;0.5486438744851718;9.334.474.665.000.010;full;38;8856;129;4696;48;1703141;0;0.002522138199997749;0;138;0;0.0;0;0;0;0;0;0;0;0;0;138;0;0.0;0;0;0;0;0;0;10;15
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.4583793540723692;45;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.301010101010101;0.0;0.2177777777777778;0.5486438744851718;9.420.864.174.000.140;full;38;8856;129;4696;48;1703141;0;0.0025884879111294544;0;138;0;0.0;0;0;0;0;0;0;0;0;0;138;0;0.0;0;0;0.34976227333038484;0.39166666666666666;0.3344155844155844;120;10;15
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;954.516.471.099.987;full;38;8856;143;4696;48;1703141;0;0.0025120603043868196;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0;0;0;0;10;20
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;9.478.580.720.000.080;full;38;8856;143;4696;48;1703141;0;0.002551855043491188;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0.2384253931722286;0.275;0.21563921831878868;120;10;20
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;9.666.372.508.999.750;full;38;8856;143;4696;48;1703141;0;0.0025598651579074564;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0;0;0;0;10;20
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;969.658.222.299.995;full;38;8856;143;4696;48;1703141;0;0.00282876831579415;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0.2384253931722286;0.275;0.21563921831878868;120;10;20
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;8.957.156.756.000.130;full;38;8856;143;4696;48;1703141;0;0.003480726555608271;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0;0;0;0;10;20
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;8.279.454.033.000.090;full;38;8856;143;4696;48;1703141;0;0.00297845266666425;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0.2384253931722286;0.275;0.21563921831878868;120;10;20
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;9.345.902.532.999.840;full;38;8856;143;4696;48;1703141;0;0.004000717555502181;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0;0;0;0;10;20
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;1.041.952.927.200.000;full;38;8856;143;4696;48;1703141;0;0.0024744561110815588;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0.2384253931722286;0.275;0.21563921831878868;120;10;20
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.8368875984514752;0.6515151515151515;0.6496691356971057;0.16201034179371082;87;120;0.6322565521121478;0.24269500444644215;0.48840274996662664;0.5161785348996181;0.7703822507350976;0.4325118710892158;0.6408746846089151;0.5929171580092558;1.179.153.025.000.000;full;38;8856;70;2272;48;1703141;0;0.0028550200262974328;0;54;0;0.0;0;0;0;0;0;0;0;0;0;54;0;0.0;0;0;0;0;0;0;15;5
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.8368875984514752;0.6515151515151515;0.6496691356971057;0.16201034179371082;87;120;0.6322565521121478;0.24269500444644215;0.48840274996662664;0.5161785348996181;0.7703822507350976;0.4325118710892158;0.6408746846089151;0.5929171580092558;1.121.353.026.099.990;full;38;8856;70;2272;48;1703141;0;0.0027148313421141786;0;54;0;0.0;0;0;0;0;0;0;0;0;0;54;0;0.0;0;0;0.4854435453799687;0.5833333333333334;0.51307576046153;120;15;5
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.8428129592120418;0.6774891774891775;0.6796517371780936;0.16201034179371082;87;120;0.6585202202530722;0.27630284411084954;0.5203021367012193;0.5297312050460994;0.8037957765303395;0.5018097739769198;0.6842105263157895;0.6369697446556762;859.137.141.300.016;full;38;8856;70;2272;48;1703141;0;0.002677172368413793;0;54;0;0.0;0;0;0;0;0;0;0;0;0;54;0;0.0;0;0;0;0;0;0;15;5
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.8428129592120418;0.6774891774891775;0.6796517371780936;0.16201034179371082;87;120;0.6585202202530722;0.27630284411084954;0.5203021367012193;0.5297312050460994;0.8037957765303395;0.5018097739769198;0.6842105263157895;0.6369697446556762;9.495.596.458.999.890;full;38;8856;70;2272;48;1703141;0;0.002953397491222731;0;54;0;0.0;0;0;0;0;0;0;0;0;0;54;0;0.0;0;0;0.4854435453799687;0.5833333333333334;0.51307576046153;120;15;5
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.8428129592120418;0.6774891774891775;0.6796517371780936;0.16201034179371082;87;120;0.6585202202530722;0.27630284411084954;0.5203021367012193;0.5297312050460994;0.8037957765303395;0.5018097739769198;0.6842105263157895;0.6369697446556762;8.972.570.961.000.200;full;38;8856;70;2272;48;1703141;0;0.0036254420000757038;0;54;0;0.0;0;0;0;0;0;0;0;0;0;54;0;0.0;0;0;0;0;0;0;15;5
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.8428129592120418;0.6774891774891775;0.6796517371780936;0.16201034179371082;87;120;0.6585202202530722;0.27630284411084954;0.5203021367012193;0.5297312050460994;0.8037957765303395;0.5018097739769198;0.6842105263157895;0.6369697446556762;9.094.635.484.000.260;full;38;8856;70;2272;48;1703141;0;0.003673271464273447;0;54;0;0.0;0;0;0;0;0;0;0;0;0;54;0;0.0;0;0;0.4854435453799687;0.5833333333333334;0.51307576046153;120;15;5
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.8353241408796963;0.6443001443001443;0.6424327968245716;0.16201034179371082;87;120;0.623640218586067;0.23080658723365247;0.47962428517984074;0.510524045134984;0.7468591285752473;0.3843484199578238;0.6126704089815558;0.5622066555715373;9.747.332.006.000.300;full;38;8856;70;2272;48;1703141;0;0.002746166885059921;0;54;0;0.0;0;0;0;0;0;0;0;0;0;54;0;0.0;0;0;0;0;0;0;15;5
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.8353241408796963;0.6443001443001443;0.6424327968245716;0.16201034179371082;87;120;0.623640218586067;0.23080658723365247;0.47962428517984074;0.510524045134984;0.7468591285752473;0.3843484199578238;0.6126704089815558;0.5622066555715373;8.130.447.252.999.600;full;38;8856;70;2272;48;1703141;0;0.0024145177816765565;0;54;0;0.0;0;0;0;0;0;0;0;0;0;54;0;0.0;0;0;0.4854435453799687;0.5833333333333334;0.51307576046153;120;15;5
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.7385742735852929;0.5411255411255411;0.5160353039068544;0.21795082142164593;70;120;0.5404483202317137;0.12576660459033054;0.35048277564062;0.46273496790323476;0.6728778467908902;0.2426083000459711;0.4897974574445163;0.4741009386487995;10.159.778.353.999.600;full;38;8856;117;4696;48;1703141;0;0.002444662062465852;0;73;0;0.0;0;0;0;0;0;0;0;0;0;73;0;0.0;0;0;0;0;0;0;15;10
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.7385742735852929;0.5411255411255411;0.5160353039068544;0.21795082142164593;70;120;0.5404483202317137;0.12576660459033054;0.35048277564062;0.46273496790323476;0.6728778467908902;0.2426083000459711;0.4897974574445163;0.4741009386487995;10.948.178.819.999.600;full;38;8856;117;4696;48;1703141;0;0.0024379259062783376;0;73;0;0.0;0;0;0;0;0;0;0;0;0;73;0;0.0;0;0;0.40647064288368634;0.5;0.43395459426292377;120;15;10
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.7821629615043497;0.5923520923520924;0.5789148964096665;0.21795082142164593;70;120;0.5870796672240716;0.17474026614884278;0.40910746966598155;0.47918594884788585;0.7631469979296066;0.4096621256060944;0.6134199134199134;0.5739894818562982;1.031.366.418.100.010;full;38;8856;117;4696;48;1703141;0;0.0027933127233909353;0;73;0;0.0;0;0;0;0;0;0;0;0;0;73;0;0.0;0;0;0;0;0;0;15;10
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.7821629615043497;0.5923520923520924;0.5789148964096665;0.21795082142164593;70;120;0.5870796672240716;0.17474026614884278;0.40910746966598155;0.47918594884788585;0.7631469979296066;0.4096621256060944;0.6134199134199134;0.5739894818562982;964.748.513.800.032;full;38;8856;117;4696;48;1703141;0;0.002689102574482178;0;73;0;0.0;0;0;0;0;0;0;0;0;0;73;0;0.0;0;0;0.40647064288368634;0.5;0.43395459426292377;120;15;10
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.7815479668848566;0.6096681096681097;0.5924536556110757;0.21795082142164593;70;120;0.6149895030761456;0.2097920892073307;0.4245766135494403;0.49426588249143644;0.8144927536231884;0.5311622489235868;0.6976519640114109;0.6598310353841108;998.589.892.400.014;full;38;8856;117;4696;48;1703141;0;0.007391879954535729;0;73;0;0.0;0;0;0;0;0;0;0;0;0;73;0;0.0;0;0;0;0;0;0;15;10
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.7815479668848566;0.6096681096681097;0.5924536556110757;0.21795082142164593;70;120;0.6149895030761456;0.2097920892073307;0.4245766135494403;0.49426588249143644;0.8144927536231884;0.5311622489235868;0.6976519640114109;0.6598310353841108;8.671.267.248.999.810;full;38;8856;117;4696;48;1703141;0;0.0034032403636129775;0;73;0;0.0;0;0;0;0;0;0;0;0;0;73;0;0.0;0;0;0.40647064288368634;0.5;0.43395459426292377;120;15;10
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.7385742735852929;0.5411255411255411;0.5160353039068544;0.21795082142164593;70;120;0.5404483202317137;0.12576660459033054;0.35048277564062;0.46273496790323476;0.6728778467908902;0.2426083000459711;0.4897974574445163;0.4741009386487995;10.166.229.020.000.100;full;38;8856;117;4696;48;1703141;0;0.0026584589428304234;0;73;0;0.0;0;0;0;0;0;0;0;0;0;73;0;0.0;0;0;0;0;0;0;15;10
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.7385742735852929;0.5411255411255411;0.5160353039068544;0.21795082142164593;70;120;0.5404483202317137;0.12576660459033054;0.35048277564062;0.46273496790323476;0.6728778467908902;0.2426083000459711;0.4897974574445163;0.4741009386487995;876.841.751.000.029;full;38;8856;117;4696;48;1703141;0;0.0022956700571350147;0;73;0;0.0;0;0;0;0;0;0;0;0;0;73;0;0.0;0;0;0.40647064288368634;0.5;0.43395459426292377;120;15;10
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.5111833455370093;36;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.30317460317460315;0.0;0.2229938271604938;0.5506129340785623;8.585.054.031.000.250;full;38;8856;129;4696;48;1703141;0;0.0021762286764897;0;162;0;0.0;0;0;0;0;0;0;0;0;0;162;0;0.0;0;0;0;0;0;0;15;15
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.5111833455370093;36;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.30317460317460315;0.0;0.2229938271604938;0.5506129340785623;854.823.462.100.012;full;38;8856;129;4696;48;1703141;0;0.002376288205930584;0;162;0;0.0;0;0;0;0;0;0;0;0;0;162;0;0.0;0;0;0.34154742978272395;0.375;0.3250922259451044;120;15;15
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.5111833455370093;36;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.30317460317460315;0.0;0.2229938271604938;0.5506129340785623;8.973.083.921.000.120;full;38;8856;129;4696;48;1703141;0;0.0025434517333148203;0;162;0;0.0;0;0;0;0;0;0;0;0;0;162;0;0.0;0;0;0;0;0;0;15;15
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.5111833455370093;36;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.30317460317460315;0.0;0.2229938271604938;0.5506129340785623;8.846.936.282.000.110;full;38;8856;129;4696;48;1703141;0;0.002193056800024351;0;162;0;0.0;0;0;0;0;0;0;0;0;0;162;0;0.0;0;0;0.34154742978272395;0.375;0.3250922259451044;120;15;15
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.5111833455370093;36;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.30317460317460315;0.0;0.2229938271604938;0.5506129340785623;9.157.835.379.000.060;full;38;8856;129;4696;48;1703141;0;0.0032291830000152305;0;162;0;0.0;0;0;0;0;0;0;0;0;0;162;0;0.0;0;0;0;0;0;0;15;15
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.5111833455370093;36;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.30317460317460315;0.0;0.2229938271604938;0.5506129340785623;914.975.828.300.021;full;38;8856;129;4696;48;1703141;0;0.002996226533286972;0;162;0;0.0;0;0;0;0;0;0;0;0;0;162;0;0.0;0;0;0.34154742978272395;0.375;0.3250922259451044;120;15;15
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.5111833455370093;36;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.30317460317460315;0.0;0.2229938271604938;0.5506129340785623;10.214.193.198.999.900;full;38;8856;129;4696;48;1703141;0;0.0026010780833176897;0;162;0;0.0;0;0;0;0;0;0;0;0;0;162;0;0.0;0;0;0;0;0;0;15;15
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.5111833455370093;36;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.30317460317460315;0.0;0.2229938271604938;0.5506129340785623;928.147.173.799.971;full;38;8856;129;4696;48;1703141;0;0.002369763833346244;0;162;0;0.0;0;0;0;0;0;0;0;0;0;162;0;0.0;0;0;0.34154742978272395;0.375;0.3250922259451044;120;15;15
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.6598560985462707;24;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.36231884057971014;0.0;0.25;0.601929265428846;9.268.393.084.999.840;full;38;8856;169;4696;48;1703141;0;0.002248592652172785;0;184;0;0.0;0;0;0;0;0;0;0;0;0;184;0;0.0;0;0;0;0;0;0;15;20
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.6598560985462707;24;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.36231884057971014;0.0;0.25;0.601929265428846;9.219.955.175.999.980;full;38;8856;169;4696;48;1703141;0;0.002090650043476711;0;184;0;0.0;0;0;0;0;0;0;0;0;0;184;0;0.0;0;0;0.21053791887125214;0.26666666666666666;0.20957538420773716;120;15;20
