approach;log;config;precision;recall;F$_1$-score;ED;Seg. found;Seg. true;rand_mic;ari_mic;jaccard_mic;fowlkes_mallows_mic;rand_mac;ari_mac;jaccard_mac;fowlkes_mallows_mac;runtime;part;num_classes;sizeof_cooc;max_num_events;max_buffer_size;size_clust;size_full;avg_resp_seg;avg_resp_cat
Urabe et al.;log3.csv;N=20-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.742870833000097;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=20-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;7.424222002000079;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=20-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.801106571999981;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=20-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.9390080129999205;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=20-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;7.302614233999975;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=20-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.775057834000108;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=25-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.683580430999882;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=25-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.255409176000057;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=25-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.4958260649998465;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=25-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.514331992000052;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=25-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.633386212000005;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=25-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;7.331597909000038;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=25-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.965625976999945;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=25-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;7.422214597999982;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=25-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;7.114001802000075;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=25-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;7.402662392000138;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=30-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;7.08012425600009;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=30-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;8.634266484000136;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=30-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.323775519000037;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=30-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.652525681000043;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=30-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;7.1110496670000884;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=30-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;7.636567052000146;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=30-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;7.339738107999892;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=30-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;7.004321822000065;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=30-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;7.200717425999983;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=30-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.9837382089999664;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=35-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.353259253000033;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=35-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;7.128300240000044;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=35-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.976409031000003;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=35-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.774595088000069;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=35-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;7.423896968000008;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=35-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;7.328779946000168;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=35-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;7.138257694999993;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=35-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.887053185000013;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=35-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;7.095028834000004;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=35-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;7.08132968100017;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=40-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;7.167564651000248;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=40-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.707827913000074;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=40-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.7089578259997324;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=40-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.680194507000124;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=40-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;7.0841132079999625;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=40-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.785159190999821;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=40-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;7.030465830000139;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=40-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;7.329883577000146;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=40-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;8.338813340999877;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=40-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;9.320341338000162;full;0;0;0;0;0;0;0;0
